platform,id,text,screen_name,name,is_verified,account_type,date,retweets,favorites,replies,quotes,views,url,sentiment,emotion,valence,framing
youtube,,menolak penegakan syari'at Islam secara kaffah itu juga bagian dari penghinaan syariat Allah,@mountaintroops3048,@mountaintroops3048,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"Rata kiri : penting ngomong
Rata kanan : ngomong penting",@yusufsetiawan6381,@yusufsetiawan6381,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Jazz kuning kembang merah udah kayak hakim aja ini..,@dirandrachanel5918,@dirandrachanel5918,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,"Duhhh siapanitubyanh pakebjazz kuning ada bunga di kantong nya. M 
Hahaha kocak",@dirandrachanel5918,@dirandrachanel5918,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,ejekan_ironi,negative,
youtube,,"sayang banget gada yg singgung kaum khawarij...mereka ahli sholat dan ibadah..tapi mereka gak baik...jujur tuduhan terhadap panji sangat lemah

subhanallah..",@roningrey3081,@roningrey3081,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Itu nge gas Mulu salep koreng,@brovidslah,@brovidslah,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Oiiiwibu cempreng bnget suaranyaa,@Manaystock,@Manaystock,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,penghinaan,negative,
youtube,,Ini novel bamukmin bicara hukuman mati hukuman mati dia aja sok paling faham agama padahal dia sebenarnya minim pengetahuan agama,@arfanarianto2730,@arfanarianto2730,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Wkwkwk bani2 nasi bungkus 212 dan biang termul dalam 1 kelompok. Si Novel fitsa hats lagi.,@DarthEnigma13,@DarthEnigma13,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,penghinaan,negative,
youtube,,"Gegara tbtb muncul short. Pen menonton ini. Dan ada hal lucu di Menit 1:25:27 dia bilang ""saya gamau kemana mana karena saya gak mau so pinter"". Dan beberapa detik kemudian di menit yg sama 1:25:40 dia sendiri yg bilang ""saya ga mau niru niru orang karena saya sudah cerdas sendiri"". Jadi sebenernya dia pinter apa kaga dalam 1 menit itu😂😂. Klo dia nonton dan baca ini gimana reaksinya yaa😂😂",@Re-Xiao-May,@Re-Xiao-May,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,dukungan,positive,
youtube,,Kenapa sih narsum yang jadi lawannya bang Feri cs pasti tampangnya selalu aneh-aneh,@hendrahadwa4072,@hendrahadwa4072,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,pro_pandji,tidak_terdeteksi,neutral,
youtube,,Saya sebagai orang muslim malu sih nonton ini,@ruslanram264,@ruslanram264,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,tidak_terdeteksi,neutral,
youtube,,Kalo yang di Sono ngomong sekip aja udah kaya iklan penjilat semua mending nonton iklan,@AalAlFarabi,@AalAlFarabi,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,netral,kemarahan,negative,
youtube,,"NOVEL BAMUKMIN, TAK USAH KAU BICARA SOK BER API API, SEMAKIN KAU BICARA SEMAKIN TERLIHAT KEBODOHAN MU, KETIDAKPAHAMAN MU TENTANG PENISTAAN AGAMA, JUSTRU SEMAKIN KAU BERBICARA MALAH SEMAKIN MEMPERMALUKAN AGAMA",@sayailhamwijaya6152,@sayailhamwijaya6152,,publik,2 months ago,,,0,,0,https://www.youtube.com/watch?v=XjtBFxGyPhA,anti_pandji,kemarahan,negative,
